Handle,Title,"Body (HTML)",Vendor,Type,Tags,Published,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Google Shopping / Google Product Category","Google Shopping / Gender","Google Shopping / Age Group","Google Shopping / MPN","Google Shopping / AdWords Grouping","Google Shopping / AdWords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item",Status
gibson-2017-firebird-studio-hp-electric-guitar-vintage-sunburst-423,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/34d39f2899817adc1b356095c8a30b81.jpeg,6,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-firebird-studio-hp-electric-guitar-vintage-sunburst-423,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/b7ae5cc84e3487ddfbeedd1a4e8ae3f6.jpeg,7,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-firebird-studio-hp-electric-guitar-vintage-sunburst-423,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/465c5de582d3fbe99028e24646e48a19.jpeg,8,,,,,,,,,,,,,,,,,,,,,,
ibanez-rgaix6fm-iron-label-debut-electric-guitar-transparent-gray-800,"Ibanez RGAIX6FM Iron Label Debut Electric Guitar - Transparent Gray","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul> <li>Ibanez RGAIX6FM Iron Label Debut Electric Guitar is a reintroduction of the RGA series of guitars</li> <li>Flamed maple top and mahogany body offers a stunning contrast in appearance</li> <li>Nitro Wizard 3-piece Maple/Bubinga neck</li> <li>Bound ebony fingerboard with 24 jumbo frets</li> <li>DiMarzio Fusion Edge pickups at neck and bridge positions</li> <li>Gibraltar Standard II hardtail bridge</li> <li>Locking tuners uphold tuning integrity with precision</li> <li>RGA Iron Label guitar, perfect for rock and metal musicians</li> </ul> <p>Re-introducing the RGA series under the new Iron Label, Ibanez bring to you the RGAIX6FM Iron Label Debut Electric Guitar. The RGAIX6FM takes on the original, distinctive double cutaway body profile and has a sumptuous Transparent Gray finish. Ibanez are well-known for their attention to detail when it comes to building top quality electric guitars, especially ones geared towards rock and metal musicians, and the RGAIX6FM is exemplary of this.</p> <h3>FLAMED MAPLE AND MAHOGANY</h3> <p>Ibanez have elected specific tonewoods to construct the RGAIX6FM electric guitar. The body is entirely made from mahogany and is paired with a stunning flamed maple top. Flamed maple not only looks the part, but it works beautifully alongside the mahogany to produce a quick response which is what most metal musicians of the present day tend to prefer.</p> <h3>NITRO WIZARD NECK</h3> <p>The RGAIX6FM is fitted with a 3-piece Maple and Bubinga neck which partners the body to allow the guitar to produce very tight low-ends. The Maple / Bubinga neck is built to the Nitro Wizard profile which ensures it remains sturdy and reliable over the years, however it also feels incredibly comfortable as you rapidly glide along the frets.</p> <p>Married to the neck is a bound ebony fingerboard which is home to 24 jumbo frets for you to experiment with.</p> <h3>DIMARZIO FUSION EDGE PICKUPS</h3> <p>As the result of a direct collaboration between Ibanez and DiMarzio, the Fusion Edge pickups were born, and the RGAIX6FM is fitted with these particular pickups which is a great advantage for modern metal guitarists. The DiMarzio Fusion Edge pickups are known for their ability to provide a comprehensively balanced, articulate and transparent range of smooth tones.</p> <p>A coil tap switch is also included on this model, which allows you to experiment further with the world of resonant tones made available to you by using split coil options combined with the volume pot and 3-way pickup selector switch to shape your sound.</p> <h3>HARDWARE AND FINISH</h3> <p>Ibanez have fitted a Gibraltar Standard II hardtail bridge to the RGAIX6FM model which retains a strong connection between the strings and the ash body to improve sustain, response and tone.</p> <p>Gotoh MG-T Locking machine heads are fitted to the headstock and each of the machine heads uphold tuning integrity with sheer accuracy. With black hardware to boot, this guitar has quintessential metal styling.</p> <p>The Ibanez RGAIX6FM Iron Label Debut Electric Guitar is a worthy reintroduction to the RGA series. Loaded with high quality specs, this is bound to please any keen rock or metal guitarist looking to boost their arsenal.</p></div></div></div>",mysite,guitar,"Ibanez Guitars",TRUE,,,,,,,800-800-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/b7e6307178c7bb40b7e322ee4f22b0c1.jpeg,1,,FALSE,"Ibanez RGAIX6FM Iron Label Debut Electric Guitar - Transparent Gray","Ibanez RGAIX6FM Iron Label Debut Electric Guitar - Transparent Gray",,,,,,,,,,,,,,,Kg,,,active
ibanez-rgaix6fm-iron-label-debut-electric-guitar-transparent-gray-800,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/aa83c1e8de540c79ae4f3c0ff024f81f.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-acoustic-2018-j-45-standard-guitar-vintage-sunburst-503,"Gibson Acoustic 2018 J-45 Standard Guitar - Vintage Sunburst","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Round shoulder dreadnought with a worthy nickname, """"The Workhorse""""</li><li>Sitka spruce top reinforced by traditional hand scalloped X-bracing</li><li>Mahogany back and sides establishes a warm and flexible timbre</li><li>Vintage sunburst finish adds a touch of vintage elegance</li><li>Mahogany neck reinforced using a compound dovetail joint </li><li>Slimtaper profile creates a substantial yet manageable feel</li><li>20-fret rosewood fingerboard with mother-of-pearl inlays</li><li>Nickel-plated Grover Rotomatic tuners uphold integrity precisely</li><li>L.R. Baggs Element VTC pickup translates rich acoustic timbre</li><li>Includes Gibson standard hardshell case and accessory kit</li></ul><p>The Gibson Acoustic 2018 J-45 Standard Guitar in Vintage Sunburst is a shining example of their best-selling acoustic of all time. The iconic round-shoulder dreadnought has been a favourite of guitarists since its introduction in 1942, earning the worthy nickname """"The Workhorse"""" due to its faithful resilience throughout thick and thin. If it's longevity that you're after, then the J-45 should be your priority.</p><h3>Classic tonewoods</h3><p>Gibson's Acoustic team know a thing or two when it comes to building fine acoustic guitars, and the 2018 J-45 benefits from expertise gained through decades of painstaking dedication. The body top is built using solid Sitka spruce, a tonewood that is favoured as a soundboard thanks to its highly resonant nature, which projects tones with absolute clarity. Not only that, but the more that you play this beauty, the more its character develops to create a timbre that is truly unique. The top is reinforced using traditional hand-scalloped X-bracing, which prevents buckling of the top whilst enabling it to resonate unimpeded.</p><p>For the back and sides of the body, Gibson have selected another favourite with mahogany. Known for generating a smooth warmth, mahogany establishes a weight mid to low-end character that sings beautifully. The result is a potent mix of power and poise with a nuanced frequency response that sits perfectly in an ensemble, but can more than assuredly hold its own for solo performers.</p><h3>Sturdy neck design</h3><p>Married to the body via a compound dovetail joint is a solid mahogany neck, which has been treated to the slimtaper profile for a faster playing feel. Married to the neck is a heavenly rosewood fingerboard, which is home to 20 frets that are adorned with mother of pearl dot position inlays to guide your way in style. The fingerboard is polished with finishing oil to enhance the natural compounds of the wood, thus giving it a lasting feel of elegance.</p><h3>Gig-ready appointments</h3><p>The headstock is home to Grover Rotomatic tuners, which uphold tuning integrity with precision. The body is home to a traditional belly up rosewood bridge, which creates a seamless connection between the strings and body for optimised intonation and sustain. The result is a guitar that performs with consistency every time you pick up and play. Whether you're recording in the studio or taking to the stage, knowing that you can rely on your instrument is of the utmost importance. You can put all your trust in the J-45.</p><h3> L.R. Baggs Element VTC Pickup System </h3><p>Equipped with the award-winning L.R. Baggs Element VTC electronics' system, you can take to the stage in effortless style and plug directly into the amp or P.A. of your choosing, safe in the knowledge that the acoustic character of your guitar will be translated transparently.</p><p>The pre-attached Element pickup, and all-discrete endpin preamp are controlled using the soundhole-mounted volume and tone controls. The built-in low frequency crossover prevents any unwanted low-end grunt from over-powering your signal, and allows the natural timbre of the J-45 to sing with the utmost clarity.</p><p>The Gibson Acoustic 2018 J-45 Standard Guitar in Vintage Sunburst is supplied with a Gibson hardshell case, as well as a Gibson accessory kit. Wherever your music takes you, you can get your guitar there in security and style, and keep it in top condition for years to come.</p></div></div></div>",mysite,guitar,"Gibson Guitars",TRUE,,,,,,,503-503-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/d23df37b30c41f433256e2673dd64677.jpeg,1,,FALSE,"Gibson Acoustic 2018 J-45 Standard Guitar - Vintage Sunburst","Gibson Acoustic 2018 J-45 Standard Guitar - Vintage Sunburst",,,,,,,,,,,,,,,Kg,,,active
gibson-acoustic-2018-j-45-standard-guitar-vintage-sunburst-503,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/52b2d2d97a08c84abac5c3a48619d7b1.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-acoustic-2018-j-45-standard-guitar-vintage-sunburst-503,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/4c71c7e2310f047a71d04202ae2cef68.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-acoustic-2018-j-45-standard-guitar-vintage-sunburst-503,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/e00f19e3a923b3d9736bbe675561d615.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-acoustic-2018-j-45-standard-guitar-vintage-sunburst-503,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/c7afbaa2cbe9ac9512bf92f8451d63bc.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
gibson-acoustic-2018-j-45-standard-guitar-vintage-sunburst-503,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/e7ab3001b5b97d2617e9904a396658d1.jpeg,6,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-les-paul-standard-hp-guitar-heritage-cherry-fade-589,"Gibson USA 2018 Les Paul Standard HP Guitar - Heritage Cherry Fade","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>2018 flagship model is a must for those seeking a versatile performer</li><li>Classic tonewood combination with ultra-modern weight relief </li><li>Gorgeous AAA+ grade figured maple top with exquisite white binding</li><li>Sturdy mahogany neck with fast access heel and slimtaper for speed</li><li>G-Force tuning system for precise tuning with seamless adjustment </li><li>Rosewood fingerboard with beautiful pearl trapezoid position inlays</li><li>PAF-inspired humbuckers combine classic tones with modern style</li><li>Push-pull chrome knobs with DIP switch for ultimate tonal versatility</li><li>Includes Gibson hardshell case and accessory kit</li></ul><p>The Gibson USA 2018 Les Paul Standard HP Electric Guitar leads the way in terms of premium features and exquisite playability, thanks to Gibson's excellent workmanship and dedication to their craft. Each model is supplied with a hardshell case, as well as Gibson's accessory kit to keep your model in pristine condition.</p><h3> """"High Performance"""" build </h3><p>The Les Paul Standard HP is built for those who want a model that can hold its own night after night on tour or in the studio. The body is shaped to the instantly recognisable single-cutaway body profile, which has been treated to the Ultra-Modern weight relief rout with belly scarf. The partnership results in a lightweight and comfortable feel that makes this model a joy to perform with.</p><p>The classic Les Paul tonewood partnership has been upgraded to a AAA+ figured maple top with a finish that is a feast for the eyes. The maple is paired with mahogany, which establishes a rich and resounding midrange energy to give this guitar a powerful timbre. In addition to the gorgeous body finish, white binding encircles the top to enhance the visual aesthetic.</p><h3> Lightning fast neck design </h3><p>Fitted to the body is a solid mahogany neck, which has been shaped to the asymmetrical slimtaper profile for comfort. Not only that, but thanks to the fast action heel, the Les Paul Standard HP sits snugly against your body for even greater playing comfort. The combination of cutaway and heel ensures easier access to the highest frets. Paired with the neck is a rosewood fingerboard, which offers 22 cryogenically treated frets for your fingers to explore. Along the fingerboard, pearl trapezoid position inlays provide a stylish navigational aid.</p><h3>Improved G-FORCE tuning system</h3><p>Gibson's G-FORCE auto-tuning system has also been given an upgrade, so that fast, accurate string tuning is now even easier than ever before. Whether you're playing in standard, using an alternate tuning, or making up your own that you can save and recall at a later time, you'll be amazed at how smoothly the G-FORCE system operates.</p><h3> Gig-ready hardware </h3><p>The titanium zero-fret adjustable nut offers peerless tone control alongside faithful sustain and resilience during performances. The headstock is angled to Gibson's 17-degree standard to uphold string tension precisely. Fitted to the body is an aluminium tune-o-matic bridge with titanium saddles, which works alongside the aluminium stop bar tailpiece to anchor each string securely.</p><h3>Enhanced pickup design</h3><p>The Gibson USA 2018 Les Paul Standard HP Electric Guitar is equipped with a pair of PAF-inspired humbuckers, with a Rhythm Pro in the neck and a Lead Pro+ in the bridge. For coveted vintage style tones, you need look no further than this pair of beauties. Control over the pickups comes in the form of individual volume and tone controls for each, but Gibson have extended the tonal versatility of each one thanks to some enhanced electronics.</p><p>There are four push/pull pots at your disposal, as well as a DIP switch that offers over 150 reversible instant rewiring options to be explored. The result is one of the most versatile models that you can get your hands on, perfect for studio recording and/or live performances where your creativity can run riot!</p><h3>Included Accessories</h3><p>The Gibson USA 2018 Les Paul Standard HP Electric Guitar is supplied with its very own Gibson hardshell aluminium case to keep it protected at home or on the move. As well as a case, Gibson's accessory kit enables you to keep your new pride and joy in pristine condition wherever your music takes you.</p></div></div></div>",mysite,guitar,"Gibson Guitars",TRUE,,,,,,,589-589-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/6aba86831fea61162b321b6350791ada.jpeg,1,,FALSE,"Gibson USA 2018 Les Paul Standard HP Guitar - Heritage Cherry Fade","Gibson USA 2018 Les Paul Standard HP Guitar - Heritage Cherry Fade",,,,,,,,,,,,,,,Kg,,,active
gibson-usa-2018-les-paul-standard-hp-guitar-heritage-cherry-fade-589,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/b5b6eeee0f27d9f1d06bbb4b2806fb70.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-les-paul-standard-hp-guitar-heritage-cherry-fade-589,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/b1b7637e5c35e0c72171b942405bccfd.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-les-paul-standard-hp-guitar-heritage-cherry-fade-589,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/60144d2e809580a9df877804549b0cbe.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-les-paul-standard-hp-guitar-heritage-cherry-fade-589,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/4a59e417a109e4960b5560df87ef347c.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-les-paul-standard-hp-guitar-heritage-cherry-fade-589,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/77955d9f554d233fd410fad587086067.jpeg,6,,,,,,,,,,,,,,,,,,,,,,
gibson-acoustic-2018-sj-200-standard-guitar-vintage-sunburst-509,"Gibson Acoustic 2018 SJ-200 Standard Guitar - Vintage Sunburst","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>""""King of the Flat Tops"""" sets the standard for all others</li><li>Powerful Super Jumbo that projects a mighty yet nuanced output</li><li>Sitka spruce top reinforced by traditional hand-scalloped X-bracing</li><li>Maple back and sides generates a punchy midrange timbre</li><li>Maple neck with round profile ensures a comfortable and stable feel</li><li>20 fret rosewood fingerboard with mother of pearl crown inlays</li><li>Distinctive SJ-200 bridge optimises intonation in peerless style</li><li>Gold Grover Rotomatic tuning machines uphold tuning integrity precisely</li><li>Includes Gibson hardshell case, and accessory kit</li></ul><p>The Gibson Acoustic 2018 SJ-200 Standard Electro Acoustic Guitar in Vintage Sunburst assumes the mantle of """"King of the Flat Tops"""" with ease, showcasing the awesome power of its Super Jumbo body alongside sublime appointments to cement its regal aesthetic. Once you pick up and play one of these beauties, you'll immediately appreciate and understand why so many guitarists have turned to the SJ-200 as their preferred instrument of choice. From rock to country, no genre remains untouched by this majestic acoustic's influence.</p><h3>Solid Super Jumbo</h3><p>The Gibson Acoustic 2018 SJ-200 is bestowed with the classic Super Jumbo body profile, which gives it large dimensions that results in a huge output that offers a wide dynamic range. The delivery may be substantial, but thanks to the elegantly executed constructed and carefully selected tonewoods, the SJ-200 sings with a delightfully nuanced timbre. Whether you're playing as part of an ensemble or going solo, the Super Jumbo shape gives you the versatility to play within or above a mix with ease.</p><h3>Tasteful tonewoods</h3><p>The body back and sides are built using maple, which establishes a bright and punchy tonal foundation. Paired with the maple is a Sitka spruce top, which is reinforced using traditional hand-scalloped X-bracing to optimise projection and resonance whilst preventing unwanted buckling and warping over time.</p><p>As well as the awesome Vintage Sunburst finish, additional touches have been applied to make this beauty stand head and shoulders above the rest. Multi-ply binding to the top and bottom complements the tonewood finish exquisitely, the multi-ply double-ring rosette encircles the soundhole, and a subtle coating of nitrocellulose lacquer protects the finish. The icing on the cake comes in the form of an ornately decorated traditional cast SJ-200 pickguard.</p><h3>Sturdy yet supple maple neck</h3><p>Using a compound dovetail neck-to-body joint for strength, the 2018 SJ-200 Standard has been given a strong and reliable maple neck. Shaped to a round profile to guarantee comfort and stability, the neck ensures a substantial yet manageable feel in the hand. Married to the neck is a luxurious rosewood fingerboard, which is home to 20 frets that are adorned with hand mother-of-pearl crown inlays. Whether you're fretting chords, strumming your heart out, or playing intricate fingerstyle, the neck and fingerboard accommodate all styles equally.</p><h3>Gig-ready hardware</h3><p>The Gibson SJ-200 headstock is home to a set of gold Grover Rotomatic tuning machines, which uphold tuning integrity with precision. Between the headstock and neck rests the Tusq nut, which carries out the task of maintaining string tension dutifully. The delightfully designed SJ-200 moustache bridge creates a seamless connection between the strings and body, ensuring optimum intonation throughout each performance.</p><h3>LR Baggs Anthem</h3><p>The SJ-200 Standard is equipped with an upgraded, award-winning L.R. Baggs Anthem pickup system. The Anthem pickup delivers warm, balanced tones that transparently translates the natural acoustic timbre of the guitar exquisitely, whilst doing a fantastic job of suppressing any potential unwanted feedback. Thanks to the unique TRU.MIC hardware, which is mounted beneath the bridge plate, the Anthem produces a sparkling output that is infused with absolute clarity.</p><p>The Gibson Acoustic 2018 SJ-200 Standard Electro Acoustic Guitar is a work of art. To ensure yours stays in pristine condition for many years to come, each model is supplied with a hardshell case, as well as a Gibson accessory kit.</p></div></div></div>",mysite,guitar,"Gibson Guitars",TRUE,,,,,,,509-509-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/76e965ba5d7ca8a40f2fa4a964d4b2e5.jpeg,1,,FALSE,"Gibson Acoustic 2018 SJ-200 Standard Guitar - Vintage Sunburst","Gibson Acoustic 2018 SJ-200 Standard Guitar - Vintage Sunburst",,,,,,,,,,,,,,,Kg,,,active
gibson-acoustic-2018-sj-200-standard-guitar-vintage-sunburst-509,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/8297c8a7bb616b0d674cfe5a66ad5176.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-acoustic-2018-sj-200-standard-guitar-vintage-sunburst-509,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/27d9433c2fe38a47e2f62b745c66dc4c.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-acoustic-2018-sj-200-standard-guitar-vintage-sunburst-509,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/339dc78fb263cd7f04250e0a40e3a11d.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-acoustic-2018-sj-200-standard-guitar-vintage-sunburst-509,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/e3b1746ee5026e9f33e52020786b8153.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
gibson-acoustic-2018-sj-200-standard-guitar-vintage-sunburst-509,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/c7e1f8ff063385ebb0dd14153a5bae31.jpeg,6,,,,,,,,,,,,,,,,,,,,,,
gibson-les-paul-melody-maker-electric-guitar-charcoal-grey-542,"Gibson Les Paul Melody Maker Electric Guitar - Charcoal Grey","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Maple top and mahogany back creates a rich timbre</li><li>Maple neck with 50s rounded profile for comfort</li><li>22-fret rosewood fingerboard with acrylic dot position inlays</li><li>P-90SR and P-90ST pickups with Alnico magnets generate a versatile tonal palette to play with</li><li>Three-way switchcraft pickup switch with black plastic tip guarantees smooth switching</li><li>Independent tone and volume pickup controls for seamless control</li><li>Slick matte satin finish prevents unwanted stickiness</li><li>Includes Gibson gig bag to take your guitar anywhere</li></ul><p>The Gibson Les Paul Melody Maker Electric Guitar delivers premium features resulting in a sublime playing experience and sound that will impress guitarists of all levels, yet Gibson have managed to do this without adding a huge price tag. </p><h3>Construction</h3><p> The Gibson Les Paul Melody Maker Electric Guitar comes with a thin profile body for body-hugging comfort. This is crafted from mahogany and houses a maple top. This classic combination of tone-woods delivers a fundamentally rich tone. </p><p>The neck is made from high quality maple and shaped to a 50s rounded profile. This houses a rosewood neck contains 22 cryogenically tempered frets and acrylic dot positional inlays. </p><p>All adhesive used on the Gibson Les Paul Melody Maker Electric Guitar is Franklin Titebond 50 keeping this remarkable guitar solid for a lifetime without affecting resonance and tone. </p><h3>Powerful on tone</h3><p>To capture the full tone of the Gibson Les Paul Melody Maker Electric Guitar, Gibson have included a P-90SR (Alnico V) pickup in the neck position and a P-90ST (Alnico V) in the bridge position. These single-coil pickups deliver a big fat, high output sound that standard single coils cannot deliver. Thanks to the inclusion of independent tone and volume supreme grip speed knobs and a 3-way pickup switching system, the sound of the Gibson Les Paul Melody Maker Electric Guitar is remarkably versatile. </p><h3>Hardware</h3><p>Other premium features of the Gibson Les Paul Melody Maker Electric Guitar include a lightening bar tailpiece with satin chrome plating. This works in tandem with the 14:1 ratio nickel plated vintage tuners with white buttons to deliver rock-solid tuning and staggering sustain. </p><p>If you need a guitar for life that can deliver amazing tone, power and completely solid build, but need to take it easy on the wallet, the Gibson Les Paul Melody Maker Electric Guitar in charcoal grey is a timeless masterpiece that will rock just as hard as you do for generations to come. </p></div></div></div>",mysite,guitar,"Gibson Guitars",TRUE,,,,,,,542-542-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/155516c8dce772d0bd9dc6774d85fce0.jpeg,1,,FALSE,"Gibson Les Paul Melody Maker Electric Guitar - Charcoal Grey","Gibson Les Paul Melody Maker Electric Guitar - Charcoal Grey",,,,,,,,,,,,,,,Kg,,,active
gibson-les-paul-melody-maker-electric-guitar-charcoal-grey-542,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/53f2ab898f39efb496810f21db706add.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
