Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
gibson-standard-historic-1958-les-paul-faded-tobacco-vos-541,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/5a48896ca6286ee50571fc56c19622f3.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-standard-historic-1958-les-paul-faded-tobacco-vos-541,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/8a0efb21a0416ff3bd8f55fcf4fc9292.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-les-paul-studio-t-electric-guitar-black-cherry-burst-450,Gibson 2017 Les Paul Studio T Electric Guitar - Black Cherry Burst,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Les Paul Studio Traditional model back for 2017</li><li>Lighter than before thanks to new Ultra-Modern weight relief mahogany body</li><li>A-grade hand-picked plain maple top</li><li>Slim Taper mahogany neck offers fast, comfortable profile</li><li>Thicker rosewood fingerboard provides deeper tone</li><li>Fitted with 490R and 498T humbucker pickups</li><li>Features typical Les Paul controls with two push/pull</li><li>Includes Gibson hardshell case for added protection</li></ul><p>The 2017 Les Paul Studio T has everything you would want from a Gibson Les Paul and more. Designed to feel much lighter using a new weight-relief technique, yet also armed with even more sonic force, the 2017 Les Paul Studio T looks, sounds and feels a real joy to play.</p><h3>BODY</h3><p>The design of the 2017 Les Paul Studio has been vastly improved. The body still has its classic shape, however it is lighter than ever. Gibson luthiers have employed a new Ultra-Modern weight relief technique in the mahogany body which improves tone and boosts playing comfort, thus reducing fatigue onstage.</p><p>The mahogany body is joined by an A-grade plain maple top, hand-picked by the expert luthiers at Gibson to provide better, truer Gibson tones. A coat of protective Hi-Gloss Lacquer / 90 Sheen finishes the body top for a stunning visual aesthetic.</p><h3>NECK</h3><p>Using the traditional Mortis and Tenon joint and reliable, time-tested Franklin Titebond 50 adhesive, Gibson have joined a smooth mahogany neck. The neck has a more comfortable Slim Taper profile which enhances and promotes a faster playing style.</p><p>Topping the neck is a thicker rosewood fingerboard with a 12 inch radius and 22 frets to explore. The thickness of the rosewood is a contributor to the tonal depth on offer from this stunning 2017 model. Frets feature the traditional trapezoid inlays to guide you. A Tektoid nut that is self-lubricating has also been fitted for a better return to pitch and improved sustain.</p><h3>ELECTRONICS</h3><p>The 2017 Les Paul Studio T has been equipped with a pair of superb humbucker pickups; a 490R pickup in the neck position powered by an Alnico II magnet, and a 498T pickup powered by an Alnico V magnet in the bridge position. Each pickup has been crafted to replicate authentic PAF-style Gibson tones, while they also work relentlessly to cancel out any unwanted noise or interference for a much cleaner output.</p><p>The Les Paul Studio T features four control pots for rhythm and lead Volume and Tone, including two push/pull controls for independent coil tapping.</p><h3>HARDWARE AND FINISH</h3><p>For unrivalled sustain and resonance, the body is fitted with a chrome-plated aluminium Tune-o-Matic bridge accompanied by an aluminium Stop Bar tailpiece, the most modern bridge/tailpiece combination that there is.</p><p>The headstock is fitted with Grover Kidney chrome-plated tuning keys set to an accurate 18:01 gear ratio.</p><p>A protective Les Paul pickguard preserves the body top against scratches, while also complementing the finish of the guitar. For further necessary protection, Gibson include a brown LP hardshell case, premium strap and polishing cloth.</p></div></div></div>",mysite,guitar,Gibson Guitars,TRUE,1,2,,,,,450-450-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/a31a238939ea159fbfa60806ae6a57e6.jpeg,1,,FALSE,Gibson 2017 Les Paul Studio T Electric Guitar - Black Cherry Burst,Gibson 2017 Les Paul Studio T Electric Guitar - Black Cherry Burst,,,,,,,,,,,,,,,Kg,,,active
gibson-2017-les-paul-studio-t-electric-guitar-black-cherry-burst-450,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/d76971528ba2f67d45efa5d01daf2645.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-les-paul-studio-t-electric-guitar-black-cherry-burst-450,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/f47a79c0091a8171e8fe08a53c0f0211.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-les-paul-studio-t-electric-guitar-black-cherry-burst-450,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/bc610bac94bbb37d6667045e9e3f881c.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-les-paul-studio-t-electric-guitar-black-cherry-burst-450,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/895803343701a209dc16ecc8a89893f9.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-les-paul-studio-t-electric-guitar-black-cherry-burst-450,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/bf10680bb4bef014221e8a48fac90603.jpeg,6,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-les-paul-studio-t-electric-guitar-black-cherry-burst-450,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/7da81b342bbb0b353f1a40b4d7c4489d.jpeg,7,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-les-paul-studio-t-electric-guitar-black-cherry-burst-450,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/91f35fa1ca6ac14405109f0db9a84d25.jpeg,8,,,,,,,,,,,,,,,,,,,,,,
g5420lh-electromatic-hollowbody-left-handed-black-632,G5420LH Electromatic Hollowbody Left-Handed - Black,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li> Left-handed version of the superb updated thinline hollowbody model </li><li> Bound single-cutaway profile with oversized bound f-holes </li><li> Blacktop Filter'Tron humbucking pickups </li><li> Upgraded controls, including master volume treble-bleed circuit </li><li> Maple neck with comfortable """"U""""-shape profile </li><li> 22 medium jumbo fret rosewood fingerboard with pearloid neo-classic thumbnail inlays </li><li> Secured rosewood-based adjusto-matic bridge with """"harp"""" tailpiece </li><li> Vintage style open-back tuning machines uphold tuning integrity </li><li> Graph Tech nubone nut maintains string tension accurately </li></ul><p>The Gretsch G5420LH Electromatic Hollowbody Left-Handed Guitar is a straightforward, no nonsense model that is superb for both studio recordings and gigging. The sturdy workmanship comes as no surprise, the team at Gretsch know a thing or two about crafting road-ready models that keep up with the most demanding of performers. The stylish vintage finishes are matched by perfectly appointed modern touches that combine to create a heavenly instrument. If you're a left-handed rock 'n' roller, then it doesn't get much better than the G5420LH.</p><h3> Bound single-cutaway body </h3><p>Gretsch have shaped the G5420LH to a thinline hollow body design, which is built to create the perfect marriage of comfortability and tonal versatility. By using 5-ply maple as the body tonewood, the guitar is afforded a confident midrange character that has a gently rounded bottom-end, and sings across the highs with a sparkling clarity.</p><p>The body top is decorated with stylish over-sized bound f-holes that allows the acoustic timbre to project forth gracefully. The body is bound to create a stylish transition between the top and side woods. The paintwork has been treated to a slender yet resilient coating of gloss to preserving it for as long as possible. The body is completed by the application of a silver plexi pickguard, which proudly displays a black Gretsch logo.</p><h3> Gloss-finished maple neck </h3><p>Paired with the body is a gloss-finished maple neck, which is carved to a """"U""""-shape profile to guarantee a supportive and reassuring playing feel in the hand. Married to the neck is a bound rosewood fingerboard, which is home to 22 medium jumbo-sized frets that bear offset pearloid neo-classic thumbnail position inlays. The neck and fingerboard partnership establishes a confident playing feel, encouraging your fingers to roam freely. The 12-inch fingerboard radius allows your fretting hand to roll around in comfort, whilst string bends can be executed smoothly. The single cutaway body profile makes it significantly easier to reach the upper frets comfortably.</p><h3> Gig-ready hardware </h3><p>At the top of the neck is a Graph Tech nubone nut, which works in partnership with the vintage-style open-back tuning machines to uphold string tension and tuning integrity. Fitted to the G5420LH is an adjusto-matic bridge with a secured rosewood-based, which is paired with a glorious Bigsby Licensed B60 vibrato tailpiece. The hardware creates a seamless connection between the strings and body to optimise intonation and sustain, whilst the Bigsby offers meticulous control over vibrato.</p><h3> Blacktop Filter'Tron pickups </h3><p>Fitted to the body are two BlackTop Filter'Tron humbuckers in the neck and bridge positions. Designed to enhance the """"fat"""" timbre produced by the body, this pair produce an enviable tonal arsenal for you to play with. The neck position enhances the plucky articulation of the neck and fingerboard, whilst the bridge pickup draws more from the body, generating a thunderous charge when you want it.</p><p>Control over the pickups comes in the form of a three-way pickup selector toggle switch, which allows you to select either pickup independently or select both outputs simultaneously for a fuller tone. Each pickup has an independent volume knob, and both are connected to master volume and tone pots.</p></div></div></div>",mysite,guitar,Gretsch Guitars,TRUE,1,2,,,,,632-632-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/17d7109d21148456450bb02b4dd0a1fa.jpeg,1,,FALSE,G5420LH Electromatic Hollowbody Left-Handed - Black,G5420LH Electromatic Hollowbody Left-Handed - Black,,,,,,,,,,,,,,,Kg,,,active
g5420lh-electromatic-hollowbody-left-handed-black-632,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/2f5d4079c9557e942f6e9e89052c7486.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
g5420lh-electromatic-hollowbody-left-handed-black-632,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/5276562e42c5a7e1cda1a26c24c5db00.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-les-paul-classic-t-electric-guitar-gold-top-461,Gibson 2017 Les Paul Classic T Electric Guitar - Gold Top,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li> Beautiful grade A plain maple top with hi sheen 90 </li><li> Mahogany body with 9-hole body rout creates a lighter feel </li><li> Single-cutaway profile for greater upper fret access </li><li> Single-piece mahogany neck with slimtaper profile for increased comfort</li><li> Bound rosewood fingerboard with trapezoid inlays and 12-inch radius </li><li> Zebra '57 Classic and '57 Classic Plus humbucking pickups </li><li> Includes Gibson hardshell case, multi tool, premium strap, polishing cloth, and owner's manual </li></ul><p>The Gibson 2017 Les Paul Classic T Electric Guitar delivers a modern rendition on a '60s/'70s' Les Paul. Through a combination of vintage-style and updated technology, Gibson has captured the vibrant energy and character of a classic Les Paul, whilst exceeding the tonal demands of today's guitarists.</p><h3>Sleek Les Paul design</h3><p>As you'd expect, the body is crafted using classic combination of two-piece mahogany that has been combined with a grade A plain maple top. The mahogany has been treated to a 9-hole weight relief rout, which makes the body lighter and easier to wield, without losing any of that raw Les Paul power. The maple doesn't just look pretty either; it lends itself to a sweetly delivered high-end that allows this beauty to truly sparkle. The body protected by a smooth hi-gloss 90 sheen lacquer, which preserves that natural grain and paintwork to allow your Les Paul to age gracefully.</p><h3>Single-piece mahogany neck</h3><p>To create a confident playing feel, Gibson have fitted a single-piece mahogany neck using a solid mortise and tenon joint reinforced using Franklin Titebond 50 adhesive. You can rest assured that no matter how hard you play, the neck is built with durability at its heart. Thanks to its slimtaper profile, the neck is delightfully slender and accommodating most player's hands with ease.</p><p>Married to the neck is a heavenly rosewood fingerboard, which is home to 22 frets that are adorned with trapezoid inlays to guide your way in style. Cream binding along the fingerboard ensures seamless transitions between frets, whilst the standard 12-inch radius makes it a breeze to perform smooth string bends.</p><h3>Zebra '57 Classic humbuckers</h3><p>To create a tonal match for the sophisticated '60s/'70s aesthetic, the Gibson 2017 Les Paul Classic T Electric Guitar is equipped with a Zebra '57 Classic in the neck position, and a Zebra '57 Classic Plus in the bridge. The depth and warmth of the mahogany is given the commanding presence it deserves, with a hearty mid to low-end energy flowing from the pickups, thanks to the wound Alnico II magnet-driven humbuckers. The crispness of the maple rings truly, offering a snappy counterpoint to the dense mahogany.</p><p>Control over the pickups comes via the pickup independent volume and tone controls, which allow you to sculpt and shape your tone with precision. Orange Drop capacitors ensure that the slightest of adjustments is executed as smoothly as possible, putting absolute tone control in your hands.</p><h3>Gig-ready hardware </h3><p>The headstock is home to Grover's zamak locking tuners with an impressive 14:01 tuning ratio, so you can rest assured that no slipping will occur during any emphatic string bending. The strings meet the body via the nickel-plated zamak ABR bridge and nickel-plated aluminium stop bar tailpiece. From the tuning machines down to the tailpiece, everything is designed and fitted to optimise intonation and sustain.</p><h3>Included Accessories</h3><p>Each Gibson 2017 Les Paul Classic T Electric Guitar model is supplied with a classic Gibson hardshell case in brown to protect your pride and joy whether it is in storage or in transit. With the 2017 model you will also receive a Gibson USA multi tool, premium strap, polishing cloth, and owner's manual to help you to keep your Les Paul in pristine condition.</p></div></div></div>",mysite,guitar,Gibson Guitars,TRUE,1,2,,,,,461-461-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/953dc943e0573f1e04de29ce763a6f39.jpeg,1,,FALSE,Gibson 2017 Les Paul Classic T Electric Guitar - Gold Top,Gibson 2017 Les Paul Classic T Electric Guitar - Gold Top,,,,,,,,,,,,,,,Kg,,,active
gibson-2017-les-paul-classic-t-electric-guitar-gold-top-461,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/ab5626213d1282ab37053134b4b6cfd8.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-les-paul-classic-t-electric-guitar-gold-top-461,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/3d06b30cef4ac92861848b20b4d620b0.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-les-paul-classic-t-electric-guitar-gold-top-461,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/07d4bffe61c93fd94aedd0bbfa96e061.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-les-paul-classic-t-electric-guitar-gold-top-461,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/52c0877e4dce500ccd1fa192b7cd2543.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-les-paul-classic-t-electric-guitar-gold-top-461,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/49203a81add0c09577baab1423290266.jpeg,6,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-les-paul-classic-t-electric-guitar-gold-top-461,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/5d32ef84b53f13efc004ac074cbb4f16.jpeg,7,,,,,,,,,,,,,,,,,,,,,,
gibson-es-339-satin-electric-guitar-522,Gibson ES-339 Satin Electric Guitar,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Undertakes iconic ES-335 body but more compact in size</li><li>Maple, Poplar, Maple top, back and rims with cream binding</li><li>Single piece mahogany neck redesigned with traditional</li></ul></div></div></div>",mysite,guitar,Gibson Guitars,TRUE,1,2,,,,,522-522-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/4eb17bc824e1311962af795b92574500.jpeg,1,,FALSE,Gibson ES-339 Satin Electric Guitar,Gibson ES-339 Satin Electric Guitar,,,,,,,,,,,,,,,Kg,,,active
taylor-150e-12-string-electro-acoustic-guitar-natural-1027,Taylor 150E 12-String Electro Acoustic Guitar - Natural,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Powerful dreadnought body profile with natural finish</li><li>Sitka spruce top projects tones with absolute clarity</li><li>Resilient sapele laminate back and sides generate sumptuous warmth</li><li>Sturdy and responsive sapele neck with varnish finish</li><li>20-fret ebony fingerboard with 6mm dot position inlays</li><li>Highly versatile Taylor Expression System electronics</li><li>12-string electro-acoustic guitar that is great for touring musicians, and session players</li><li>Includes Taylor gig bag</li></ul><p>The Taylor 150E makes it more affordable than ever to get your hands on one of their fine guitars. This gorgeous 12-string includes all the customary appointments you'd expect to see on a Taylor, with some fine touches that make this guitar truly unique. The Taylor 150E is built to the dreadnought body shape, giving it a solid mid to low-end power. The back and sides of the body are crafted from sapele laminate, reinforcing the lower-end charge. The laminate responds well to changes in temperature and humidity, making it very useful for those who like their guitar to travel with them wherever they go. The top is made from Sitka spruce - a favourite of Taylor's -, which has excellent resonant qualities. This allows it to project a loud sound with the utmost clarity. The top is reinforced by Taylor's 100 Series 12-string bracing, giving it more than adequate support whilst also allowing it to resonate fully.</p><p>For times when you are playing to a large crowd and need a bit more power, the 150E is fitted with Taylor's awesome Expression System. The all-magnetic acoustic guitar pickup system amplifies the natural sound of the 150E, without adding colouration or distortion to the signal. Three simple controls make it very easy to adjust your tone on the go - volume, bass and treble. The neck is made using sapele, which is married to a luxurious ebony fretboard. This neck/fingerboard combination offers a warm response to the crisp brightness of the 12 strings, allowing each and every note to ring out with clear articulation.</p><p>The finishing appointments across the guitar lend themselves beautifully to the stylish aesthetic and solid functionality of the 150E. The Tusq nut and saddle guarantee that string spacing is upheld perfectly, whilst the sustain produced by the strings is maintained beautifully. Die-cast chrome mini tuning machines retain tuning integrity with absolute precision. A decorative three-ring rosette surrounds the soundhole and a black pickguard protects the body below the soundhole from unwanted picks and scrapes.</p><p>The Taylor 150E is an excellent 12-string that offers shimmering notes with a sparkling complexity. If you're looking for a guitar that sounds amazing, looks gorgeous and travels well, then this is the perfect guitar for you.</p></div></div></div>",mysite,guitar,Taylor Guitars,TRUE,1,2,,,,,1027-1027-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/5a67bda331fc140e66ad1df1402b6d42.jpeg,1,,FALSE,Taylor 150E 12-String Electro Acoustic Guitar - Natural,Taylor 150E 12-String Electro Acoustic Guitar - Natural,,,,,,,,,,,,,,,Kg,,,active
taylor-150e-12-string-electro-acoustic-guitar-natural-1027,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/d79d6f766fdf11ac4641d4e373e09846.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
taylor-150e-12-string-electro-acoustic-guitar-natural-1027,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/1d2d19e8f25aa59e152b3b8a376bfc3e.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
taylor-150e-12-string-electro-acoustic-guitar-natural-1027,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/fd398f15afbb022bff018607e5e53c18.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-standard-historic-1958-les-paul-faded-tobacco-558,Gibson Standard Historic 1958 Les Paul - Faded Tobacco,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Gibson Standard Historic 1958 Les Paul Standard in a gloss finish</li><li>Figured maple top takes on the finish of the guitar beautifully</li><li>Mahogany back and sides provides perfect sound combination for the maple top</li><li>Single-piece mahogany neck with classic '58 profile</li><li>Solid one-piece 22-fret fingerboard made from Indian rosewood</li><li>Fitted with best-ever PAF Custom Bucker pickups</li><li>ABR bridge with thumbwheels accompanied by lightweight stop bar tailpiece</li><li>Nitrocellulose finish with a vintage, gloss appearance</li><li>Includes a Reissue Les Paul case in Brown / Pink and Gibson Custom Shop COA</li></ul><p>The Gibson Les Paul Standard of 1958 still remains one of the most widely sought after models in the world of guitars. Now the guys at Gibson Custom have brought it back with historically accurate appointments to give you a reincarnation that is as close to the original as possible. This was one of the first Gibson sunburst models which has since become legendary and this new version brings it right up to date.</p><h3>MAPLE AND MAHOGANY</h3><p>In 1958 when Gibson first designed the original Les Paul Standard guitars, they would all feature a two-piece maple body top, and the Standard Historic 1958 Les Paul Standard indeed has a two-piece figured maple top. Figured maple is instantly eye-catching due to its flame-like texture while it also contributes to producing that vintage, '58 sound of the original.</p><p>The top is accompanied by mahogany in the back and sides which makes for the perfect partnership with the figured maple top to produce a strong, resonant output as authentic as those models which were first released in the late 50s. This version is given the 1950s style Les Paul body contour with no weight relief for a historically correct feel.</p><h3>VINTAGE CORRECT NECK</h3><p>The Standard Historic 1958 Les Paul Standard is fitted with a single-piece mahogany neck with a comfortable 1950's style Les Paul profile. It is firmly joined to the body using hot hide-glue which was a constitutional element of the original guitars. The neck also has a historic long-tenon neck joint which enables the guitar to precisely convey its classic tone.</p><p>Aboard the neck is a solid, one-piece Indian rosewood fingerboard which assists the mahogany in providing an all-round Les Paul sound. With 22 frets at your service, you can work your way up and down the neck in confidence thanks to the cellulose Trapezoid inlays.</p><h3>CUSTOM BUCKER PICKUPS</h3><p>Gibson have employed Custom Bucker pickups in the electronics of the Standard Historic 1958 Les Paul Standard, and consider them to be their best replica of PAF pickups yet. The Custom Buckers achieve an output that is as close to the original sound of a '58 guitar as you can imagine. Each pickup is powered by Alnico III magnets which deliver you a mix of epic ringing or deep rumble depending on the sound output that you require.</p><p>To help you control the rhythm and lead pickups, the guitar is fitted with two Volume and two Tone pots with matched 500k potentiometers and encased with gold top hats.</p><h3>HARDWARE AND FINISH</h3><p>The Standard Historic 1958 Les Paul Standard has an ABR bridge with thumbwheels partnered with a lightweight aluminium stop bar tailpiece which enhances the overall intonation and sustain. At the top end of the guitar at the headstock we have reissue Kluson deluxe green keys made with nickel plated steel to uphold tuning integrity with accuracy.</p><p>Protecting the beautiful, hand-sprayed nitrocellulose finish on the body is a 1950's style cream pickguard which also really complements the guitar. The guitar also comes equipped with a reissue Les Paul case with a brown outer and pink fur lining to further protect this wonderful guitar.</p></div></div></div>",mysite,guitar,Gibson Guitars,TRUE,1,2,,,,,558-558-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/66db231f9c2eef0b283e589d59140e01.jpeg,1,,FALSE,Gibson Standard Historic 1958 Les Paul - Faded Tobacco,Gibson Standard Historic 1958 Les Paul - Faded Tobacco,,,,,,,,,,,,,,,Kg,,,active
gibson-standard-historic-1958-les-paul-faded-tobacco-558,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/7397672b41bf7260ed4a743fa98dcea5.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-standard-historic-1958-les-paul-faded-tobacco-558,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/8a0efb21a0416ff3bd8f55fcf4fc9292.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
